Lon,Lat,Lon2,Lat2
21.0968031,52.0361758,21.0893098,52.0395825
20.8680642,52.1193223,20.8590615,52.1152121
20.965517,52.312595,20.974583,52.31572
21.1135898,52.0584755,21.1138425,52.0591581
21.0901862,52.2129594,21.0847709,52.2081421
21.184366,52.225131,21.205586,52.224343
21.0392621,52.2229371,21.0485709,52.2251677
21.2006609,52.2246059,21.1919099,52.2249129
21.0733575,52.2317318,21.0784818,52.2350828
21.0179038,52.1663411,21.0196086,52.1717405
21.0987483,52.1392483,21.094855,52.1452283
21.018201,52.118006,21.018341,52.112819
21.096186,52.125003,21.097944,52.129959
21.19806,52.2245383,21.2063867,52.2242467
21.053732,52.1988209,21.0625579,52.2020385
21.047289,52.33411,21.047857,52.328308
21.033152,52.239294,21.0228836,52.2456011
20.962179,52.269764,20.968201,52.273861
20.965126,52.236614,20.969257,52.224915
20.996859,52.253448,20.99247,52.262321
20.988071,52.224319,20.980822,52.216515
20.932354,52.306416,20.915287,52.311584
21.038427,52.153839,21.049906,52.158619
20.923258,52.276512,20.929569,52.2855
20.8590615,52.1152121,20.8101084,52.0921618
21.2222367,52.223873,21.1683909,52.2256833
20.7406321,52.3873002,20.7538569,52.3835369
20.999702,52.293789,20.988317,52.303146
21.029799,52.315521,21.039679,52.326496
21.051645,52.27655,21.064451,52.273369
21.048073,52.327438,21.032446,52.323002
21.218565,52.182484,21.20377,52.182968
20.934088,52.289162,20.94632,52.293705
21.021263,52.333794,21.001425,52.336578
21.057476,52.320141,21.048443,52.326626
20.935913,52.330662,20.943636,52.339226
20.98856,52.266376,20.995644,52.258156
20.94664,52.268265,20.957895,52.260372
20.958981,52.267574,20.976168,52.266159
21.01811,52.291946,21.002897,52.290707
20.882513,52.286453,20.8615,52.289005
20.923223,52.312263,20.937979,52.302696
20.932819,52.288349,20.923132,52.280201
21.0179935,52.1541501,21.017559,52.163163
21.3354468,52.1374765,21.3256006,52.1448998
20.9805384,52.2804377,20.9942751,52.2867132
20.996058,52.287849,20.984644,52.282558
20.8226979,52.2119179,20.83667,52.213947
20.7538569,52.3835369,20.7685822,52.3788582
21.0170867,52.1646617,21.017495,52.1547433
21.0470583,52.2248633,21.0598567,52.22771
21.20377,52.182968,21.189487,52.183952
20.8842796,52.2861946,20.8984064,52.2841753
20.704214,52.232983,20.725191,52.234108
21.026677,52.243204,21.036275,52.234964
20.972929,52.319546,20.979622,52.310692
21.017559,52.163163,21.01422,52.16787
21.3256006,52.1448998,21.3193145,52.1503645
21.0498891,52.3043233,21.0394125,52.30146
21.0552623,52.2266912,21.0434974,52.2242876
20.9942751,52.2867132,21.002834,52.290234
20.984644,52.282558,20.977501,52.279175
21.0277656,52.1663405,21.0178932,52.1665211
21.1547357,52.2546397,21.1477561,52.2510164
20.7685822,52.3788582,20.7787939,52.3755855
21.2944045,52.4990443,21.2959258,52.4936901
21.045115,52.4367733,21.051285,52.44148
20.995054,52.287354,20.988155,52.284245
21.128014,52.233551,21.1397557,52.2286254
21.004193,52.310516,21.010355,52.302239
20.992155,52.286041,20.976845,52.278888
20.960442,52.336102,20.952101,52.343281
20.928953,52.308224,20.9207,52.314877
20.9930794,52.299684,21.0010227,52.292103
20.7787939,52.3755855,20.7944261,52.3705705
21.0536814,52.1986875,21.0665342,52.2026615
21.2028962,52.2245262,21.188609,52.2250231
20.988945,52.303516,20.996624,52.296337
21.3467661,52.190157,21.3322755,52.1893586
20.6020032,52.2592714,20.615422,52.2605509
21.009766,52.292446,21.022905,52.296631
20.8461376,52.2414658,20.8373188,52.2336943
20.7944261,52.3705705,20.808878,52.36594
21.0665342,52.2026615,21.0819432,52.2057177
21.188609,52.2250231,21.1742771,52.2255317
20.98572,52.305969,20.994019,52.298672
20.957376,52.24781,20.951597,52.255077
21.027239,52.17844,21.041193,52.175804
21.082681,52.2064161,21.0722345,52.2036086
21.3322755,52.1893586,21.3203361,52.1890851
20.9992705,52.2938076,20.9940483,52.2869116
20.9106787,52.1460449,20.9041163,52.1410663
21.045975,52.190979,21.039597,52.196983
20.8344335,52.2808745,20.834881,52.2732635
21.0383322,52.2225615,21.0478127,52.2249967
21.127685,52.2326233,21.1393967,52.2287417
21.06666,52.338715,21.054552,52.340717
21.3203361,52.1890851,21.3054585,52.1840734
20.9988918,52.2943242,20.9902124,52.3027676
20.811682,52.262131,20.80752,52.270432
20.9049209,52.1858943,20.9195126,52.1898455
20.834881,52.2732635,20.8258183,52.2652911
20.959948,52.2202,20.957264,52.228664
21.0067119,52.286502,21.0120074,52.2780872
21.0851259,52.2082765,21.0952314,52.2160159
21.2943301,52.4832288,21.2862528,52.4745925
20.98664,52.1588583,20.985405,52.167075
20.947977,52.257103,20.956244,52.249435
21.3054585,52.1840734,21.2987393,52.1802435
20.9879317,52.1810562,20.9964025,52.1793299
20.6313557,52.2620446,20.64116,52.2625872
20.9607164,52.1891631,20.9692487,52.18644
21.1597776,52.3891956,21.1560478,52.3846838
21.161369,52.3907735,21.1659331,52.3956531
21.0826305,52.295754,21.0869301,52.3008953
21.0196605,52.0320881,21.0156666,52.0366801
20.9195126,52.1898455,20.9268607,52.1943743
21.086061,52.300056,21.081947,52.295082
20.939354,52.396145,20.944851,52.400471
21.1242172,52.2331246,21.1146804,52.2287012
20.9039661,52.1406874,20.9102069,52.1454169
21.1333876,52.2312956,21.1406853,52.2281565
21.288151,52.22144,21.296144,52.219981
20.995687,52.274139,20.992132,52.280849
20.896336,52.238319,20.896692,52.232491
21.162981,52.225807,21.17712,52.225265
21.0388469,52.3011799,21.0523559,52.3044627
20.815388,52.2284885,20.8121288,52.2176218
21.063505,52.306786,21.078764,52.307053
21.1146804,52.2287012,21.1041474,52.2222612
21.2817186,52.470155,21.2711866,52.4629246
20.9738317,52.3159567,20.9604917,52.31086
20.931004,52.291958,20.938395,52.300301
21.17712,52.225265,21.1891132,52.2248522
20.6517202,52.2630537,20.6658252,52.263354
20.9966831,52.2880673,20.9857323,52.2830603
20.9353593,52.2986831,20.9459628,52.3039651
20.8121288,52.2176218,20.8105493,52.2103316
20.9604917,52.31086,20.9495333,52.3058467
21.1891132,52.2248522,21.201932,52.2244036
21.159342,52.211845,21.1653974,52.2052207
20.6658252,52.263354,20.6774271,52.2622265
20.9459628,52.3039651,20.9556384,52.3085643
21.0024941,52.2171381,20.9922744,52.2166493
21.0021698,52.0251256,20.998378,52.032792
20.883812,52.304676,20.882673,52.313026
21.34429,52.150109,21.352686,52.149686
21.1095841,52.2251551,21.1185809,52.2308802
21.1250543,52.0869273,21.1316066,52.0804686
21.017863,52.154119,21.017538,52.160848
20.9495333,52.3058467,20.9351567,52.29863
21.016388,52.307865,21.005539,52.308617
21.202343,52.183014,21.190456,52.183872
20.920046,52.315426,20.912838,52.321877
20.890371,52.2854,20.879185,52.286888
21.201932,52.2244036,21.21892,52.223854
21.246506,52.1309741,21.2574005,52.1387621
21.1465726,52.3732285,21.1378115,52.3630513
20.9556384,52.3085643,20.9703298,52.3144474
21.1606614,52.2408079,21.1767255,52.2451062
21.0978055,52.2179514,21.086228,52.2099316
21.2189483,52.2239683,21.1998275,52.2245966
21.1256984,52.2326546,21.1406756,52.2281632
21.1731317,52.2254367,21.19168,52.2247917
20.897314,52.221191,20.892012,52.204975
21.3135708,52.1543248,21.308765,52.157494
21.2574005,52.1387621,21.2642298,52.1430421
21.0108235,52.0395055,21.0024395,52.0409271
21.0551917,52.199619,21.0663709,52.2025344
20.982767,52.281406,20.992258,52.28574
20.8898501,52.2625338,20.8806578,52.265999
20.9311543,52.0923881,20.9236956,52.0958823
21.0445647,52.2243499,21.053253,52.226116
20.826622,52.37109,20.818527,52.373013
21.1998275,52.2245966,21.1874143,52.225037
21.0500797,52.225629,21.0410706,52.2237447
21.2434118,52.4598691,21.2332141,52.4600853
21.1375836,52.0744483,21.1431866,52.0706058
21.19168,52.2247917,21.2033983,52.224305
20.957243,52.323265,20.967661,52.321804
21.04187,52.301907,21.051317,52.304176
21.0824469,52.4109933,21.071198,52.4156498
21.06459,52.221928,21.078573,52.221352
21.142225,52.246998,21.151619,52.252747
20.6898467,52.2603437,20.704212,52.2587834
21.037819,52.222405,21.049168,52.22532
20.992258,52.28574,21.004236,52.291107
20.9863443,52.0694583,20.9739845,52.073361
21.0829796,52.2066191,21.0696765,52.203252
20.883646,52.306007,20.88238,52.315136
21.1431866,52.0706058,21.1508815,52.0631046
21.122639,52.192547,21.116484,52.201458
20.998193,52.295087,20.990998,52.301828
20.981016,52.280582,20.995878,52.287373
21.071198,52.4156498,21.0598673,52.4204321
21.034801,52.0644513,21.0445156,52.0600085
21.0608642,52.1497289,21.0710047,52.1545752
20.986646,52.283231,21.0012085,52.2897161
21.2687253,52.144503,21.2784828,52.1475796
20.9799776,52.2801586,20.9909885,52.2852215
21.0748145,52.2037194,21.0863372,52.2097085
21.004236,52.291107,20.996468,52.296722
21.0696765,52.203252,21.0576259,52.2011119
21.1739455,52.2255284,21.1618875,52.2259512
21.083996,52.260428,21.074186,52.260893
21.116484,52.201458,21.110022,52.207733
21.2784828,52.1475796,21.285115,52.1547976
21.2902886,52.1610453,21.2847328,52.1539005
20.7114209,52.257616,20.7235205,52.2547697
20.9709886,52.3227995,20.9669508,52.3292446
20.9909885,52.2852215,21.0025781,52.2901715
21.0863372,52.2097085,21.0967102,52.2168434
20.9053292,52.1369619,20.9153238,52.1343364
21.1806415,52.0922855,21.1694369,52.0955581
21.0545876,52.2265644,21.0436197,52.2243529
21.110022,52.207733,21.103079,52.21352
21.106482,52.161896,21.092789,52.160721
21.285115,52.1547976,21.2931103,52.163695
21.2847328,52.1539005,21.276216,52.1463436
21.068882,52.230038,21.079508,52.236359
20.978922,52.311264,20.987499,52.304584
21.016287,52.166615,21.0174437,52.1575689
21.0859975,52.2999303,21.0804438,52.2932175
20.987656,52.283607,21.001316,52.28973
21.0540854,52.1990297,21.0691902,52.2030305
21.0861367,52.3001533,21.0799783,52.2927133
21.027326,52.242772,21.036822,52.234089
20.922949,52.191921,20.936256,52.194416
20.954487,52.253208,20.953444,52.261787
21.089045,52.156595,21.093211,52.147233
21.0176489,52.158274,21.0164126,52.1672124
21.0691902,52.2030305,21.0847767,52.2078859
21.2094011,52.4396043,21.1995926,52.4311486
21.1733513,52.0449926,21.1779378,52.0364335
21.011316,52.279938,21.00429,52.289223
20.999203,52.312508,20.982672,52.308853
21.086685,52.220615,21.069803,52.221664
21.093785,52.14634,21.099368,52.137715
21.002834,52.312119,21.009233,52.303658
20.950901,52.255135,20.957438,52.246571
21.05576,52.4145416,21.057769,52.408695
21.0970971,52.1417574,21.0938691,52.1467114
21.106178,52.210747,21.111977,52.205933
21.093211,52.147233,21.096288,52.142498
21.286861,52.182763,21.283139,52.187725
21.2622863,52.142492,21.255959,52.137886
20.962507,52.188694,20.971851,52.185646
20.7981139,52.1145722,20.8006009,52.1094522
20.9214025,52.1378195,20.9128866,52.1417821
20.9175887,52.1893958,20.9091389,52.1870968
20.758121,52.211399,20.767757,52.211182
21.0847767,52.2078859,21.0913484,52.2135454
21.1217448,52.23266,21.1133058,52.227872
21.1278854,52.2326865,21.1373729,52.2296257
21.1414658,52.2571758,21.1393233,52.2518988
21.1995926,52.4311486,21.1943478,52.4268068
21.1779378,52.0364335,21.1821051,52.031319
20.996431,52.296421,21.001507,52.291592
21.0177633,52.1567633,21.017665,52.16075
21.0170367,52.1632617,21.0172967,52.1559633
21.1386376,52.2433868,21.138657,52.249302
21.099368,52.137715,21.098927,52.132191
20.995804,52.297081,21.001024,52.291866
20.8946565,52.2607063,20.886827,52.2635453
20.992226,52.300495,20.997473,52.295429
20.946659,52.192478,20.957443,52.190365
20.825602,52.290775,20.816717,52.292316
21.096288,52.142498,21.09991,52.134886
21.255959,52.137886,21.2473123,52.1330976
21.1317435,52.1847514,21.1243514,52.1905674
21.1791716,52.106839,21.1684036,52.1042766
21.1133058,52.227872,21.1043651,52.2223781
21.0954386,52.2164164,21.0864821,52.210232
21.065895,52.2028983,21.05451,52.1999633
21.138657,52.249302,21.1426175,52.2591746
21.003286,52.311546,21.008709,52.30442
20.997473,52.295429,20.997368,52.288452
21.02808,52.287518,21.040808,52.288773
20.957443,52.190365,20.97015,52.186203
21.046074,52.303253,21.032749,52.300026
20.989906,52.302708,20.997305,52.295582
21.0360193,52.2353283,21.0423571,52.2275496
21.186057,52.0289133,21.1919511,52.0203541
20.999247,52.294174,20.9906137,52.3024145
21.004705,52.288437,21.011395,52.279182
21.058107,52.224102,21.045189,52.236084
20.97015,52.186203,20.986404,52.181541
21.121325,52.194424,21.128685,52.186924
21.3017953,52.1825545,21.3131471,52.186818
20.9894351,52.284541,21.0010611,52.2897165
21.047655,52.303658,21.03557,52.300705
20.8347875,52.2753908,20.8340165,52.2819711
20.8463255,52.280888,20.8568866,52.2795204
21.052874,52.2261747,21.0411238,52.2237415
21.0537189,52.2263302,21.0419147,52.2239472
21.0812085,52.2055962,21.0695496,52.203481
21.1919511,52.0203541,21.194915,52.0129545
20.811089,52.212437,20.813538,52.222301
20.997232,52.271957,20.993155,52.279198
21.3131471,52.186818,21.3273325,52.1891808
20.780443,52.255516,20.795074,52.254116
20.997911,52.288719,20.985895,52.28318
21.1071757,52.2235816,21.1200909,52.2316655
21.0929239,52.2147962,21.0831209,52.206754
21.1800376,52.1923354,21.1724032,52.1999562
21.1295267,52.2324739,21.1407295,52.2281452
21.0439207,52.2241987,21.0573307,52.2270287
21.194915,52.0129545,21.1966458,52.0051916
21.136271,52.096389,21.124953,52.091731
20.9314917,52.2927167,20.9424217,52.302265
21.1443415,52.2689693,21.1421885,52.2771346
21.051485,52.2259275,21.0382288,52.2227305
21.026852,52.178467,21.038475,52.1764825
21.27496,52.196484,21.280373,52.190186
21.1327225,52.1837519,21.142267,52.177155
20.795074,52.254116,20.806087,52.253128
20.9811151,52.2807691,20.9914268,52.2854513
20.9548562,52.213403,20.9658607,52.2177341
21.0159222,52.2468276,21.0255525,52.2507882
20.96196,52.311401,20.951633,52.306831
21.027855,52.325405,21.021317,52.3195
20.912428,52.243366,20.9114607,52.2502112
21.0482574,52.2604422,21.0578147,52.2654
21.1719947,52.2254704,21.1851984,52.2249462
21.0573307,52.2270287,21.0680427,52.2298077
21.087324,52.2107765,21.0972936,52.2173416
20.9424217,52.302265,20.9528133,52.3072283
21.1421885,52.2771346,21.1402715,52.2855501
20.995567,52.297562,20.989693,52.303333
20.930843,52.291504,20.934698,52.297932
20.992035,52.285667,21.003326,52.290321
20.9014141,52.3899611,20.896232,52.3965035
21.044615,52.221235,21.0459383,52.21518
20.9031967,52.2990067,20.9074533,52.3048233
21.0137556,52.293655,21.0247268,52.2972671
20.8154602,52.0976073,20.8262607,52.1020265
20.951633,52.306831,20.941313,52.301891
20.8631508,52.2723096,20.8553628,52.2628491
21.1520986,52.095915,21.1408615,52.0936368
21.1509341,52.0782355,21.1536786,52.0712578
21.1247047,52.2326514,21.1375906,52.2295337
21.07887,52.2046832,21.0651569,52.202676
21.1851984,52.2249462,21.1972714,52.2244914
21.0680427,52.2298077,21.0776279,52.2342709
21.1975936,52.0019441,21.2037395,51.996956
20.9528133,52.3072283,20.9676383,52.3133883
20.987679,52.283661,20.999056,52.288734
20.901293,52.283825,20.885744,52.286057
21.3422061,52.1897665,21.3578775,52.1913033
21.11631,52.2016082,21.1092917,52.2083594
20.941313,52.301891,20.932178,52.294834
20.8553628,52.2628491,20.8473101,52.2529674
21.0784036,52.2355904,21.0680529,52.2300484
21.0651569,52.202676,21.0524116,52.198572
21.1972714,52.2244914,21.2111202,52.2240675
21.0776279,52.2342709,21.0922057,52.2353112
21.163221,52.3318013,21.1485123,52.3310715
21.0170978,52.1642026,21.0175238,52.1540908
21.2173333,52.2240283,21.201341,52.224531
20.963606167,52.128448167,20.973903833,52.1337925
21.195944,52.207813,21.207903,52.210461
20.6288909,52.261913,20.6170684,52.2607632
21.4466661,52.1348331,21.434562,52.1345326
21.0158596,52.036341,21.0217491,52.0310243
20.9978696,52.2886067,20.9878856,52.284074
21.1434727,52.2269547,21.1546284,52.2260454
21.201341,52.224531,21.18561,52.225045
21.016916,52.310238,21.029482,52.312538
21.022789,52.253128,21.01359,52.26173
20.861433333,52.270096,20.856512,52.2642035
21.000093,52.293537,20.993664,52.299366
21.2916411,52.1244605,21.2807965,52.1189551
21.0108345,52.4424168,21.0215446,52.4372976
20.9770238,52.0449038,20.9669533,52.0391673
21.000174,52.289722,20.988312,52.284287
21.033474,52.299583,21.046503,52.303089
21.18561,52.225045,21.170111,52.225606
21.017733,52.157295,21.017929,52.166237
20.968088333,52.139142833,20.957282833,52.144548667
20.9669533,52.0391673,20.9612016,52.031268
20.988312,52.284287,20.978727,52.279934
20.8058508,52.2983103,20.8098343,52.3053186
20.819681,52.211456,20.83099,52.2131
21.0995339,52.234412,21.1110029,52.2331827
20.971495,52.3223083,20.9672017,52.3292567
21.0172096,52.1663378,21.0172688,52.1581681
21.2394583,52.0862443,21.2386483,52.0946161
21.1383243,52.3634546,21.1449195,52.3710461
21.0977535,52.2180272,21.0875337,52.2112299
20.977671,52.278919,20.989735,52.284611
20.868346,52.176438,20.877036,52.179814
21.0531952,52.226248,21.0387809,52.2229127
21.093991,52.1460488,21.0997844,52.1366074
21.2048017,52.2474217,21.2158667,52.2465367
21.2113041,52.1447566,21.1992691,52.1432901
21.3233258,52.1120949,21.3357183,52.1122668
20.989735,52.284611,21.003204,52.289871
20.92561,52.247154,20.93787,52.246647
20.9822164,52.1823694,20.994299,52.179806
21.044701,52.22438,21.0550765,52.2264994
21.1121735,52.1108141,21.1063446,52.1169505
21.084278,52.207489,21.092433,52.214268
21.104688,52.117671,21.109553,52.113298
20.858591,52.22517,20.86797,52.229134
21.026464,52.243316,21.0333945,52.2373993
20.954369,52.252914,20.957481,52.246628
21.0823624,52.2062047,21.0706951,52.2034927
20.8737448,52.202326,20.868234,52.2088883
20.86496,52.117764,20.856253,52.114189
20.789934,52.210621,20.778624,52.210938
20.883347,52.30825,20.883013,52.310875
20.804333,52.36758,20.794142,52.370823
21.1705112,52.2018012,21.1786014,52.1936872
21.0485872,52.2253351,21.0373702,52.2224829
20.981013,52.190288,20.979273,52.185133
21.013918,52.275673,21.00993,52.2822
20.989546,52.282406,20.995014,52.274879
20.892309,52.285137,20.903084,52.283775
21.0706951,52.2034927,21.0554789,52.2004056
20.7824283,52.0350613,20.7840571,52.0262761
21.0113402,52.2798821,21.0047729,52.2887537
20.998432,52.295025,20.989445,52.303589
21.1223884,52.2326314,21.1372749,52.2296594
21.1952653,52.4275258,21.2045793,52.4353795
21.00993,52.2822,21.00211,52.291481
20.997421,52.295414,20.993162,52.286503
21.3228834,52.1891487,21.335279,52.1894894
21.142855,52.247528,21.151188,52.252541
21.0844843,52.2981015,21.077216,52.289333
20.9358993,52.0368618,20.9237073,52.0360395
20.8346033,52.2776906,20.832825,52.2707195
20.9579577,52.2237949,20.960207,52.217453
20.924793,52.310837,20.9326802,52.3058774
21.0538905,52.226406,21.042054,52.22398
21.0394445,52.2230089,21.0509214,52.2256446
21.080691,52.238303,21.0717858,52.2312315
21.0557,52.19997,21.07081,52.203226
21.0533467,52.0832133,21.06389,52.084395
20.993162,52.286503,20.982759,52.281776
21.335279,52.1894894,21.3476867,52.1902385
21.1575371,52.3861461,21.1625381,52.3921593
21.014301,52.295868,21.003525,52.290928
20.997921,52.288643,20.988491,52.284363
20.832825,52.2707195,20.8256228,52.2651648
21.1417941,52.2277029,21.152651,52.2261142
21.142132,52.258884,21.139282,52.2518698
21.017765,52.1581617,21.0170367,52.16691
21.07081,52.203226,21.08473,52.207941
20.978802,52.301723,20.972504,52.308907
20.989573,52.284584,21.002523,52.289684
20.9861,52.282958,21.001901,52.289948
21.0623165,52.3066941,21.0792665,52.3070643
20.9995454,52.2938917,20.9902891,52.3027481
20.974264,52.317272,20.960424,52.310928
21.1156383,52.229289,21.1041346,52.2222335
21.08473,52.207941,21.09814,52.2178433
20.995657,52.297462,20.984138,52.307987
21.0873131,52.301601,21.0819696,52.2950928
21.17531,52.1980934,21.1815444,52.1918217
20.993872,52.286819,20.983437,52.282101
20.931114,52.29216,20.93609,52.299149
20.99262,52.286259,20.982685,52.281754
20.960424,52.310928,20.948132,52.30518
20.976934,52.314316,20.972383,52.320747
20.8858851,52.2370901,20.8959641,52.2438069
20.76779,52.211205,20.756107,52.211506
20.753151,52.38401,20.742437,52.387211
21.0466574,52.1404516,21.0536655,52.133878
20.984138,52.307987,20.994371,52.311287
20.886975833,52.103253833,20.889866333,52.1110605
20.994296167,52.110376167,21.007165167,52.110398333
20.930897,52.291603,20.935751,52.29879
20.99737,52.271767,20.993582,52.278286
21.0328983,52.3920518,21.0305043,52.3865398
21.023618,52.230096,21.032393,52.230293
20.911535,52.24618,20.91237,52.2420567
21.017704,52.157154,21.0177199,52.1643486
20.9221282,52.2213814,20.930173,52.2233159
21.2193932,52.2463916,21.2092967,52.2471422
21.0383461,52.2561537,21.045958,52.259537
21.1595,52.3889,21.1551,52.3837
20.93609,52.299149,20.944855,52.303413
20.948132,52.30518,20.940783,52.301662
21.077147,52.307713,21.066936,52.307625
21.092182,52.307793,21.082836,52.307674
21.1652847,52.225691,21.1752604,52.2253296
21.0493355,52.2253703,21.0433823,52.2241243
21.0184115,52.1208321,21.0182395,52.1267446
21.004854,52.290863,21.012987,52.293354
21.199841,52.170933,21.190147,52.171703
20.997631,52.295673,20.991821,52.301258
21.007165167,52.110398333,21.0165555,52.111005833
20.95335,52.254501,20.952921,52.261318
20.993582,52.278286,20.989794,52.284004
21.100052,52.136757,21.093937,52.146534
21.098198,52.121834,21.108137,52.11475
20.908464,52.0254725,20.9021823,52.0153001
20.944855,52.303413,20.958183,52.309818
20.940783,52.301662,20.931,52.2929
21.082836,52.307674,21.067335,52.307575
21.1752604,52.2253296,21.1934247,52.2247057
21.2303425,52.4601656,21.245102,52.4600128
21.0968283,52.2173716,21.0869533,52.2106966
21.050222,52.348358,21.053074,52.357647
20.890427333,52.113478833,20.894073833,52.121859
20.836685,52.357067,20.85331,52.351742
20.989794,52.284004,21.001995,52.289963
21.09313,52.147331,21.098562,52.139133
20.9795601,52.2799803,20.9898946,52.2846896
21.3861044,52.1157473,21.3911355,52.1238288
21.0331416,52.3924235,21.029904,52.385482
21.0483876,52.260683,21.0581171,52.2657823
21.0302651,52.3321113,21.0288485,52.3395746
20.9021823,52.0153001,20.8972731,52.0085865
21.0142323,52.1674483,21.0265102,52.1654855
21.128448,52.234695,21.1353727,52.2414101
20.958183,52.309818,20.970669,52.314507
20.650511,52.26302,20.662653,52.263416
21.2127876,52.032111,21.2186373,52.0251236
21.067335,52.307575,21.052786,52.304871
20.883802,52.304398,20.882837,52.311863
21.1934247,52.2247057,21.2079951,52.224205
21.10925,52.2249817,21.1214867,52.2321733
21.2118117,52.2242067,21.2017183,52.2245767
20.894073833,52.121859,20.897227667,52.129727167
20.9898946,52.2846896,21.0010106,52.289645
20.9841755,52.2821938,20.9939088,52.2865588
20.7349962,52.2533034,20.735436,52.2604126
21.1475,52.3746,21.1403,52.366
21.048977,52.304028,21.039204,52.301483
21.052786,52.304871,21.038422,52.301231
20.882837,52.311863,20.88274,52.312553
21.0549191,52.2266102,21.0427937,52.2241409
21.0564127,52.2268584,21.0450564,52.2246207
21.076463,52.2338611,21.0688716,52.230272
21.083244,52.296417,21.088917,52.303288
21.018301,52.212558,21.015433,52.217421
21.2017183,52.2245767,21.18686,52.2250883
21.050968,52.2394508,21.0435844,52.2460617
21.205294,52.224351,21.186785,52.224971
20.9499968,52.0687806,20.934933,52.070102
21.2544407,52.2351804,21.2623261,52.243641
21.038422,52.301231,21.017494,52.295189
21.0526887,52.2261584,21.0372925,52.2224482
21.18686,52.2250883,21.1690883,52.2257017
20.982185,52.309238,20.97386,52.318756
20.94846,52.257843,20.956676,52.248539
21.07357,52.221489,21.082785,52.221046
21.186785,52.224971,21.177559,52.225363
21.3909683,52.1290308,21.3987313,52.1309808
20.9924215,52.0499756,21.0011538,52.0523375
20.996193,52.296623,20.999382,52.290501
20.7954953,52.2621408,20.7953356,52.2555606
21.017494,52.295189,21.005457,52.291367
21.047712,52.22517,21.038618,52.222881
20.7241321,52.3930989,20.7325246,52.3903857
21.0440116,52.2242511,21.0532025,52.2261304
21.330011,52.212665,21.322033,52.214365
21.1407169,52.2456604,21.1463177,52.250293
21.0261599,52.2327997,21.0349041,52.2346287
21.2714055,52.463051,21.2782105,52.4677411
21.015806,52.262814,21.007246,52.260132
21.022085,52.333939,21.028416,52.328648
20.994978,52.297791,20.999674,52.292168
21.1318043,52.2142908,21.1191633,52.2149065
21.177559,52.225363,21.163244,52.225761
21.1752871,52.2443782,21.1639672,52.2414722
20.900465,52.1379324,20.9094188,52.1447757
21.070208,52.181068,21.062387,52.188309
20.999382,52.290501,20.98892,52.28455
21.005457,52.291367,20.99404,52.286804
21.1463177,52.250293,21.1554792,52.2551289
21.0614216,52.2022316,21.0518366,52.1981416
21.055028,52.2266253,21.0436123,52.2243355
21.017119,52.165471,21.017401,52.160331
21.0658506,52.2919218,21.053776,52.2923323
20.972286,52.320438,20.977339,52.31324
21.03536,52.300125,21.047142,52.303204
21.033024,52.239235,21.0238885,52.2449857
20.999674,52.292168,20.992441,52.286217
21.2503167,52.23175,21.2432483,52.22463
20.98892,52.28455,20.977814,52.27948
21.0691854,52.2301177,21.0788359,52.2354854
21.314364,52.216041,21.302775,52.218544
21.2847431,52.472989,21.2924855,52.4811795
21.047142,52.303204,21.059273,52.306168
20.992441,52.286217,20.980623,52.280819
